Team Toccata;;;;
PB-01998;;;;
V3.1.17 ;;;;
DateTime;GpsPos;EventNumber;Data;
2019-03-07 10:02:20;N5157.7017E00402.428;150;0;
2019-03-07 10:04:01;-;430;1;
2019-03-07 10:04:11;-;390;0;
2019-03-07 10:04:42;N5157.7023E00402.427;650;746;
2019-03-07 10:04:42;N5157.7023E00402.427;770;50;
2019-03-07 10:04:52;N5157.7023E00402.428;155;0;
2019-03-07 10:05:05;N5157.7019E00402.428;220;0;
2019-03-07 10:05:05;N5157.7019E00402.428;806;0;
2019-03-07 10:05:42;N5157.7018E00402.428;331;4;
2019-03-07 10:05:42;N5157.7018E00402.428;650;1403;
2019-03-07 10:05:42;N5157.7018E00402.428;770;100;
2019-03-07 10:06:42;N5157.7019E00402.428;331;16;
2019-03-07 10:06:42;N5157.7019E00402.428;650;1466;
2019-03-07 10:06:42;N5157.7019E00402.428;770;100;
2019-03-07 10:07:42;N5157.7020E00402.428;331;28;
2019-03-07 10:07:42;N5157.7020E00402.428;650;1472;
2019-03-07 10:07:42;N5157.7020E00402.428;770;100;
2019-03-07 10:08:42;N5157.7019E00402.428;331;39;
2019-03-07 10:08:42;N5157.7019E00402.428;650;1480;
2019-03-07 10:08:42;N5157.7019E00402.428;770;100;
2019-03-07 10:09:42;N5157.7018E00402.428;331;51;
2019-03-07 10:09:42;N5157.7018E00402.428;650;1485;
2019-03-07 10:09:42;N5157.7018E00402.428;770;100;
2019-03-07 10:10:42;N5157.7017E00402.428;331;62;
2019-03-07 10:10:42;N5157.7017E00402.428;650;1475;
2019-03-07 10:10:42;N5157.7017E00402.428;770;100;
2019-03-07 10:11:42;N5157.7016E00402.428;331;74;
2019-03-07 10:11:42;N5157.7016E00402.428;650;1470;
2019-03-07 10:11:42;N5157.7016E00402.428;770;100;
2019-03-07 10:12:42;N5157.7015E00402.428;331;85;
2019-03-07 10:12:42;N5157.7015E00402.428;650;1468;
2019-03-07 10:12:42;N5157.7015E00402.428;770;100;
2019-03-07 10:13:42;N5157.7015E00402.428;331;97;
2019-03-07 10:13:42;N5157.7015E00402.428;650;1467;
2019-03-07 10:13:42;N5157.7015E00402.428;770;100;
2019-03-07 10:14:42;N5157.7015E00402.428;331;111;
2019-03-07 10:14:42;N5157.7015E00402.428;650;1462;
2019-03-07 10:14:42;N5157.7015E00402.428;770;100;
2019-03-07 10:15:42;N5157.7016E00402.428;331;126;
2019-03-07 10:15:42;N5157.7016E00402.428;650;1463;
2019-03-07 10:15:42;N5157.7016E00402.428;770;100;
2019-03-07 10:16:43;N5157.7015E00402.428;331;140;
2019-03-07 10:16:43;N5157.7015E00402.428;650;1462;
2019-03-07 10:16:43;N5157.7015E00402.428;770;100;
2019-03-07 10:17:43;N5157.7017E00402.428;331;152;
2019-03-07 10:17:43;N5157.7017E00402.428;650;1461;
