DateTime,GpsPos,EventNumber,Data
2019-03-13 06:23:21,N5316.0646E00244.970,640,1592
2019-03-13 06:23:21,N5316.0646E00244.970,650,1511
2019-03-13 06:23:21,N5316.0646E00244.970,760,91
2019-03-13 06:23:21,N5316.0646E00244.970,770,100
2019-03-13 06:24:21,N5315.9442E00244.876,331,348
2019-03-13 06:24:21,N5315.9442E00244.876,640,1566
2019-03-13 06:24:21,N5315.9442E00244.876,650,1482
2019-03-13 06:24:21,N5315.9442E00244.876,760,92
2019-03-13 06:24:21,N5315.9442E00244.876,770,100
2019-03-13 06:24:38,-,240,0
2019-03-13 06:25:21,N5315.8314E00244.781,640,1572
2019-03-13 06:25:21,N5315.8314E00244.781,650,1462
2019-03-13 06:25:21,N5315.8314E00244.781,760,93
2019-03-13 06:25:21,N5315.8314E00244.781,770,100
2019-03-13 06:25:29,N5315.8148E00244.767,806,0
2019-03-13 06:26:21,N5315.7208E00244.694,331,375
2019-03-13 06:26:21,N5315.7208E00244.694,640,1609
2019-03-13 06:26:21,N5315.7208E00244.694,650,1496
2019-03-13 06:26:21,N5315.7208E00244.694,760,93
2019-03-13 06:26:21,N5315.7208E00244.694,770,100
2019-03-13 06:27:21,N5315.6064E00244.625,331,393
2019-03-13 06:27:21,N5315.6064E00244.625,640,1562
2019-03-13 06:27:21,N5315.6064E00244.625,650,1468
2019-03-13 06:27:21,N5315.6064E00244.625,760,93
2019-03-13 06:27:21,N5315.6064E00244.625,770,100
2019-03-13 06:27:45,-,240,0
2019-03-13 06:28:21,N5315.4850E00244.550,640,1553
2019-03-13 06:28:21,N5315.4850E00244.550,650,1446
2019-03-13 06:28:21,N5315.4850E00244.550,760,94
2019-03-13 06:28:21,N5315.4850E00244.550,770,100
2019-03-13 06:28:36,N5315.4505E00244.526,806,0
2019-03-13 06:29:21,N5315.3530E00244.455,331,420
2019-03-13 06:29:21,N5315.3530E00244.455,640,1605
2019-03-13 06:29:21,N5315.3530E00244.455,650,1485
2019-03-13 06:29:21,N5315.3530E00244.455,760,94
2019-03-13 06:29:21,N5315.3530E00244.455,770,100
2019-03-13 06:30:21,N5315.2274E00244.370,331,438
2019-03-13 06:30:21,N5315.2274E00244.370,640,1593
2019-03-13 06:30:21,N5315.2274E00244.370,650,1488
2019-03-13 06:30:21,N5315.2274E00244.370,760,94
2019-03-13 06:30:21,N5315.2274E00244.370,770,100
2019-03-13 06:30:49,-,240,0
2019-03-13 06:31:21,N5315.1092E00244.293,640,1566
2019-03-13 06:31:21,N5315.1092E00244.293,650,1445
