Data,DateTime,EventNumber,GpsPos,Team
757,2019-06-23 19:33:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:33:34,760,N3709.66W00653.95,Team Tosca
78,2019-06-23 19:33:34,770,N3709.66W00653.95,Team Tosca
360,2019-06-23 19:34:34,331,N3709.66W00653.95,Team Tosca
781,2019-06-23 19:34:34,640,N3709.66W00653.95,Team Tosca
753,2019-06-23 19:34:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:34:34,760,N3709.66W00653.95,Team Tosca
78,2019-06-23 19:34:34,770,N3709.66W00653.95,Team Tosca
377,2019-06-23 19:35:34,331,N3709.66W00653.95,Team Tosca
779,2019-06-23 19:35:34,640,N3709.66W00653.95,Team Tosca
751,2019-06-23 19:35:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:35:34,760,N3709.66W00653.95,Team Tosca
78,2019-06-23 19:35:34,770,N3709.66W00653.95,Team Tosca
394,2019-06-23 19:36:34,331,N3709.66W00653.95,Team Tosca
777,2019-06-23 19:36:34,640,N3709.66W00653.95,Team Tosca
754,2019-06-23 19:36:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:36:34,760,N3709.66W00653.95,Team Tosca
78,2019-06-23 19:36:34,770,N3709.66W00653.95,Team Tosca
411,2019-06-23 19:37:34,331,N3709.66W00653.95,Team Tosca
777,2019-06-23 19:37:34,640,N3709.66W00653.95,Team Tosca
750,2019-06-23 19:37:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:37:34,760,N3709.66W00653.95,Team Tosca
78,2019-06-23 19:37:34,770,N3709.66W00653.95,Team Tosca
428,2019-06-23 19:38:34,331,N3709.66W00653.95,Team Tosca
775,2019-06-23 19:38:34,640,N3709.66W00653.95,Team Tosca
739,2019-06-23 19:38:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:38:34,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:38:34,770,N3709.66W00653.95,Team Tosca
444,2019-06-23 19:39:34,331,N3709.66W00653.95,Team Tosca
772,2019-06-23 19:39:34,640,N3709.66W00653.95,Team Tosca
736,2019-06-23 19:39:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:39:34,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:39:34,770,N3709.66W00653.95,Team Tosca
458,2019-06-23 19:40:34,331,N3709.66W00653.95,Team Tosca
770,2019-06-23 19:40:34,640,N3709.66W00653.95,Team Tosca
735,2019-06-23 19:40:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:40:34,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:40:34,770,N3709.66W00653.95,Team Tosca
475,2019-06-23 19:41:34,331,N3709.66W00653.95,Team Tosca
766,2019-06-23 19:41:34,640,N3709.66W00653.95,Team Tosca
733,2019-06-23 19:41:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:41:34,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:41:34,770,N3709.66W00653.95,Team Tosca
491,2019-06-23 19:42:34,331,N3709.66W00653.95,Team Tosca
760,2019-06-23 19:42:34,640,N3709.66W00653.95,Team Tosca
732,2019-06-23 19:42:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:42:34,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:42:34,770,N3709.66W00653.95,Team Tosca
507,2019-06-23 19:43:34,331,N3709.66W00653.95,Team Tosca
766,2019-06-23 19:43:34,640,N3709.66W00653.95,Team Tosca
734,2019-06-23 19:43:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:43:34,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:43:34,770,N3709.66W00653.95,Team Tosca
0,2019-06-23 19:44:16,240,-,Team Tosca
760,2019-06-23 19:44:34,640,N3709.66W00653.95,Team Tosca
729,2019-06-23 19:44:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:44:34,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:44:34,770,N3709.66W00653.95,Team Tosca
0,2019-06-23 19:44:47,805,N3709.66W00653.95,Team Tosca
538,2019-06-23 19:45:34,331,N3709.66W00653.95,Team Tosca
764,2019-06-23 19:45:34,640,N3709.66W00653.95,Team Tosca
734,2019-06-23 19:45:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:45:34,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:45:34,770,N3709.66W00653.95,Team Tosca
554,2019-06-23 19:46:34,331,N3709.66W00653.95,Team Tosca
764,2019-06-23 19:46:34,640,N3709.66W00653.95,Team Tosca
735,2019-06-23 19:46:34,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:46:34,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:46:34,770,N3709.66W00653.95,Team Tosca
570,2019-06-23 19:47:35,331,N3709.66W00653.95,Team Tosca
764,2019-06-23 19:47:35,640,N3709.66W00653.95,Team Tosca
733,2019-06-23 19:47:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:47:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:47:35,770,N3709.66W00653.95,Team Tosca
586,2019-06-23 19:48:35,331,N3709.66W00653.95,Team Tosca
763,2019-06-23 19:48:35,640,N3709.66W00653.95,Team Tosca
734,2019-06-23 19:48:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:48:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:48:35,770,N3709.66W00653.95,Team Tosca
602,2019-06-23 19:49:35,331,N3709.66W00653.95,Team Tosca
760,2019-06-23 19:49:35,640,N3709.66W00653.95,Team Tosca
734,2019-06-23 19:49:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:49:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:49:35,770,N3709.66W00653.95,Team Tosca
618,2019-06-23 19:50:35,331,N3709.66W00653.95,Team Tosca
761,2019-06-23 19:50:35,640,N3709.66W00653.95,Team Tosca
733,2019-06-23 19:50:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:50:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:50:35,770,N3709.66W00653.95,Team Tosca
634,2019-06-23 19:51:35,331,N3709.66W00653.95,Team Tosca
761,2019-06-23 19:51:35,640,N3709.66W00653.95,Team Tosca
732,2019-06-23 19:51:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:51:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:51:35,770,N3709.66W00653.95,Team Tosca
650,2019-06-23 19:52:35,331,N3709.66W00653.95,Team Tosca
758,2019-06-23 19:52:35,640,N3709.66W00653.95,Team Tosca
735,2019-06-23 19:52:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:52:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:52:35,770,N3709.66W00653.95,Team Tosca
666,2019-06-23 19:53:35,331,N3709.66W00653.95,Team Tosca
761,2019-06-23 19:53:35,640,N3709.66W00653.95,Team Tosca
733,2019-06-23 19:53:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:53:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:53:35,770,N3709.66W00653.95,Team Tosca
682,2019-06-23 19:54:35,331,N3709.66W00653.95,Team Tosca
762,2019-06-23 19:54:35,640,N3709.66W00653.95,Team Tosca
733,2019-06-23 19:54:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:54:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:54:35,770,N3709.66W00653.95,Team Tosca
697,2019-06-23 19:55:35,331,N3709.66W00653.95,Team Tosca
762,2019-06-23 19:55:35,640,N3709.66W00653.95,Team Tosca
732,2019-06-23 19:55:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:55:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:55:35,770,N3709.66W00653.95,Team Tosca
713,2019-06-23 19:56:35,331,N3709.66W00653.96,Team Tosca
758,2019-06-23 19:56:35,640,N3709.66W00653.96,Team Tosca
736,2019-06-23 19:56:35,650,N3709.66W00653.96,Team Tosca
73,2019-06-23 19:56:35,760,N3709.66W00653.96,Team Tosca
77,2019-06-23 19:56:35,770,N3709.66W00653.96,Team Tosca
729,2019-06-23 19:57:35,331,N3709.66W00653.95,Team Tosca
762,2019-06-23 19:57:35,640,N3709.66W00653.95,Team Tosca
734,2019-06-23 19:57:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:57:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:57:35,770,N3709.66W00653.95,Team Tosca
745,2019-06-23 19:58:35,331,N3709.66W00653.95,Team Tosca
762,2019-06-23 19:58:35,640,N3709.66W00653.95,Team Tosca
735,2019-06-23 19:58:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:58:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:58:35,770,N3709.66W00653.95,Team Tosca
761,2019-06-23 19:59:35,331,N3709.66W00653.95,Team Tosca
764,2019-06-23 19:59:35,640,N3709.66W00653.95,Team Tosca
734,2019-06-23 19:59:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 19:59:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 19:59:35,770,N3709.66W00653.95,Team Tosca
777,2019-06-23 20:00:35,331,N3709.66W00653.95,Team Tosca
763,2019-06-23 20:00:35,640,N3709.66W00653.95,Team Tosca
731,2019-06-23 20:00:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:00:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:00:35,770,N3709.66W00653.95,Team Tosca
793,2019-06-23 20:01:35,331,N3709.66W00653.95,Team Tosca
764,2019-06-23 20:01:35,640,N3709.66W00653.95,Team Tosca
733,2019-06-23 20:01:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:01:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:01:35,770,N3709.66W00653.95,Team Tosca
809,2019-06-23 20:02:35,331,N3709.66W00653.95,Team Tosca
764,2019-06-23 20:02:35,640,N3709.66W00653.95,Team Tosca
734,2019-06-23 20:02:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:02:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:02:35,770,N3709.66W00653.95,Team Tosca
825,2019-06-23 20:03:35,331,N3709.66W00653.95,Team Tosca
769,2019-06-23 20:03:35,640,N3709.66W00653.95,Team Tosca
732,2019-06-23 20:03:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:03:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:03:35,770,N3709.66W00653.95,Team Tosca
840,2019-06-23 20:04:35,331,N3709.66W00653.95,Team Tosca
765,2019-06-23 20:04:35,640,N3709.66W00653.95,Team Tosca
732,2019-06-23 20:04:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:04:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:04:35,770,N3709.66W00653.95,Team Tosca
856,2019-06-23 20:05:35,331,N3709.66W00653.95,Team Tosca
766,2019-06-23 20:05:35,640,N3709.66W00653.95,Team Tosca
733,2019-06-23 20:05:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:05:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:05:35,770,N3709.66W00653.95,Team Tosca
871,2019-06-23 20:06:35,331,N3709.66W00653.95,Team Tosca
769,2019-06-23 20:06:35,640,N3709.66W00653.95,Team Tosca
736,2019-06-23 20:06:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:06:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:06:35,770,N3709.66W00653.95,Team Tosca
886,2019-06-23 20:07:35,331,N3709.66W00653.95,Team Tosca
772,2019-06-23 20:07:35,640,N3709.66W00653.95,Team Tosca
738,2019-06-23 20:07:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:07:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:07:35,770,N3709.66W00653.95,Team Tosca
902,2019-06-23 20:08:35,331,N3709.66W00653.95,Team Tosca
772,2019-06-23 20:08:35,640,N3709.66W00653.95,Team Tosca
739,2019-06-23 20:08:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:08:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:08:35,770,N3709.66W00653.95,Team Tosca
917,2019-06-23 20:09:35,331,N3709.66W00653.95,Team Tosca
771,2019-06-23 20:09:35,640,N3709.66W00653.95,Team Tosca
738,2019-06-23 20:09:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:09:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:09:35,770,N3709.66W00653.95,Team Tosca
932,2019-06-23 20:10:35,331,N3709.66W00653.95,Team Tosca
765,2019-06-23 20:10:35,640,N3709.66W00653.95,Team Tosca
738,2019-06-23 20:10:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:10:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:10:35,770,N3709.66W00653.95,Team Tosca
947,2019-06-23 20:11:35,331,N3709.66W00653.95,Team Tosca
765,2019-06-23 20:11:35,640,N3709.66W00653.95,Team Tosca
735,2019-06-23 20:11:35,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:11:35,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:11:35,770,N3709.66W00653.95,Team Tosca
962,2019-06-23 20:12:36,331,N3709.66W00653.95,Team Tosca
770,2019-06-23 20:12:36,640,N3709.66W00653.95,Team Tosca
739,2019-06-23 20:12:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:12:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:12:36,770,N3709.66W00653.95,Team Tosca
977,2019-06-23 20:13:36,331,N3709.66W00653.95,Team Tosca
769,2019-06-23 20:13:36,640,N3709.66W00653.95,Team Tosca
739,2019-06-23 20:13:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:13:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:13:36,770,N3709.66W00653.95,Team Tosca
992,2019-06-23 20:14:36,331,N3709.66W00653.95,Team Tosca
769,2019-06-23 20:14:36,640,N3709.66W00653.95,Team Tosca
737,2019-06-23 20:14:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:14:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:14:36,770,N3709.66W00653.95,Team Tosca
0,2019-06-23 20:14:47,240,-,Team Tosca
0,2019-06-23 20:15:19,805,N3709.66W00653.95,Team Tosca
1006,2019-06-23 20:15:36,331,N3709.66W00653.95,Team Tosca
767,2019-06-23 20:15:36,640,N3709.66W00653.95,Team Tosca
737,2019-06-23 20:15:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:15:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:15:36,770,N3709.66W00653.95,Team Tosca
1021,2019-06-23 20:16:36,331,N3709.66W00653.95,Team Tosca
767,2019-06-23 20:16:36,640,N3709.66W00653.95,Team Tosca
737,2019-06-23 20:16:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:16:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:16:36,770,N3709.66W00653.95,Team Tosca
1036,2019-06-23 20:17:36,331,N3709.66W00653.95,Team Tosca
768,2019-06-23 20:17:36,640,N3709.66W00653.95,Team Tosca
737,2019-06-23 20:17:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:17:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:17:36,770,N3709.66W00653.95,Team Tosca
1051,2019-06-23 20:18:36,331,N3709.66W00653.95,Team Tosca
765,2019-06-23 20:18:36,640,N3709.66W00653.95,Team Tosca
740,2019-06-23 20:18:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:18:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:18:36,770,N3709.66W00653.95,Team Tosca
1064,2019-06-23 20:19:36,331,N3709.66W00653.95,Team Tosca
766,2019-06-23 20:19:36,640,N3709.66W00653.95,Team Tosca
741,2019-06-23 20:19:36,650,N3709.66W00653.95,Team Tosca
72,2019-06-23 20:19:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:19:36,770,N3709.66W00653.95,Team Tosca
1079,2019-06-23 20:20:36,331,N3709.66W00653.95,Team Tosca
766,2019-06-23 20:20:36,640,N3709.66W00653.95,Team Tosca
735,2019-06-23 20:20:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:20:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:20:36,770,N3709.66W00653.95,Team Tosca
1094,2019-06-23 20:21:36,331,N3709.66W00653.95,Team Tosca
770,2019-06-23 20:21:36,640,N3709.66W00653.95,Team Tosca
736,2019-06-23 20:21:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:21:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:21:36,770,N3709.66W00653.95,Team Tosca
1109,2019-06-23 20:22:36,331,N3709.66W00653.95,Team Tosca
764,2019-06-23 20:22:36,640,N3709.66W00653.95,Team Tosca
735,2019-06-23 20:22:36,650,N3709.66W00653.95,Team Tosca
72,2019-06-23 20:22:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:22:36,770,N3709.66W00653.95,Team Tosca
1124,2019-06-23 20:23:36,331,N3709.66W00653.95,Team Tosca
761,2019-06-23 20:23:36,640,N3709.66W00653.95,Team Tosca
736,2019-06-23 20:23:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:23:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:23:36,770,N3709.66W00653.95,Team Tosca
1139,2019-06-23 20:24:36,331,N3709.66W00653.95,Team Tosca
770,2019-06-23 20:24:36,640,N3709.66W00653.95,Team Tosca
737,2019-06-23 20:24:36,650,N3709.66W00653.95,Team Tosca
72,2019-06-23 20:24:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:24:36,770,N3709.66W00653.95,Team Tosca
1154,2019-06-23 20:25:36,331,N3709.66W00653.95,Team Tosca
770,2019-06-23 20:25:36,640,N3709.66W00653.95,Team Tosca
734,2019-06-23 20:25:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:25:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:25:36,770,N3709.66W00653.95,Team Tosca
1166,2019-06-23 20:26:36,331,N3709.66W00653.95,Team Tosca
771,2019-06-23 20:26:36,640,N3709.66W00653.95,Team Tosca
738,2019-06-23 20:26:36,650,N3709.66W00653.95,Team Tosca
72,2019-06-23 20:26:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:26:36,770,N3709.66W00653.95,Team Tosca
1177,2019-06-23 20:27:36,331,N3709.66W00653.95,Team Tosca
768,2019-06-23 20:27:36,640,N3709.66W00653.95,Team Tosca
743,2019-06-23 20:27:36,650,N3709.66W00653.95,Team Tosca
72,2019-06-23 20:27:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:27:36,770,N3709.66W00653.95,Team Tosca
1188,2019-06-23 20:28:36,331,N3709.66W00653.95,Team Tosca
768,2019-06-23 20:28:36,640,N3709.66W00653.95,Team Tosca
742,2019-06-23 20:28:36,650,N3709.66W00653.95,Team Tosca
72,2019-06-23 20:28:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:28:36,770,N3709.66W00653.95,Team Tosca
1199,2019-06-23 20:29:36,331,N3709.66W00653.95,Team Tosca
759,2019-06-23 20:29:36,640,N3709.66W00653.95,Team Tosca
742,2019-06-23 20:29:36,650,N3709.66W00653.95,Team Tosca
72,2019-06-23 20:29:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:29:36,770,N3709.66W00653.95,Team Tosca
1211,2019-06-23 20:30:36,331,N3709.66W00653.95,Team Tosca
736,2019-06-23 20:30:36,640,N3709.66W00653.95,Team Tosca
726,2019-06-23 20:30:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:30:36,760,N3709.66W00653.95,Team Tosca
77,2019-06-23 20:30:36,770,N3709.66W00653.95,Team Tosca
1224,2019-06-23 20:31:36,331,N3709.66W00653.95,Team Tosca
710,2019-06-23 20:31:36,640,N3709.66W00653.95,Team Tosca
726,2019-06-23 20:31:36,650,N3709.66W00653.95,Team Tosca
73,2019-06-23 20:31:36,760,N3709.66W00653.95,Team Tosca
78,2019-06-23 20:31:36,770,N3709.66W00653.95,Team Tosca
0,2019-06-23 20:31:45,250,-,Team Tosca
0,2019-06-23 20:32:30,165,N3709.66W00653.95,Team Tosca
0,2019-06-23 20:32:30,400,-,Team Tosca
837,2019-06-23 20:32:36,640,N3709.66W00653.95,Team Tosca
805,2019-06-23 20:32:36,650,N3709.66W00653.95,Team Tosca
100,2019-06-23 20:32:36,760,N3709.66W00653.95,Team Tosca
100,2019-06-23 20:32:36,770,N3709.66W00653.95,Team Tosca
0,2019-06-23 20:32:53,160,N3709.66W00653.95,Team Tosca
0,2019-06-23 20:32:53,380,-,Team Tosca
0,2019-06-23 20:32:56,190,-,Team Tosca
1236,2019-06-23 20:32:56,330,N3709.66W00653.95,Team Tosca
0,2019-06-23 20:32:59,370,-,Team Tosca
0,2019-06-23 20:33:02,150,N3709.66W00653.95,Team Tosca
1,2019-06-23 20:37:46,300,-,Team Tosca
0,2019-06-23 21:29:54,811,N3709.66W00653.95,Team Tosca
2,2019-06-23 21:29:55,300,-,Team Tosca
0,2019-06-23 22:21:53,813,N3709.66W00653.95,Team Tosca
0,2019-06-23 22:26:54,160,N3709.66W00653.95,Team Tosca
0,2019-06-23 22:26:54,380,-,Team Tosca
0,2019-06-23 22:27:24,190,-,Team Tosca
0,2019-06-23 22:48:03,210,-,Team Tosca
0,2019-06-23 22:48:03,370,-,Team Tosca
0,2019-06-23 22:48:06,150,N3709.66W00653.95,Team Tosca
1,2019-06-23 22:49:46,430,-,Team Tosca
2,2019-06-23 22:49:48,430,-,Team Tosca
0,2019-06-23 22:49:55,390,-,Team Tosca
0,2019-06-23 22:49:58,155,N3709.66W00653.95,Team Tosca
1013,2019-06-23 22:50:42,640,N3709.66W00653.95,Team Tosca
925,2019-06-23 22:50:42,650,N3709.66W00653.95,Team Tosca
100,2019-06-23 22:50:42,760,N3709.66W00653.95,Team Tosca
100,2019-06-23 22:50:42,770,N3709.66W00653.95,Team Tosca
0,2019-06-23 22:50:46,220,N3709.66W00653.95,Team Tosca
0,2019-06-23 22:50:46,805,N3709.66W00653.95,Team Tosca
8,2019-06-23 22:51:42,331,N3709.66W00653.95,Team Tosca
1120,2019-06-23 22:51:42,640,N3709.66W00653.95,Team Tosca
1006,2019-06-23 22:51:42,650,N3709.66W00653.95,Team Tosca
100,2019-06-23 22:51:42,760,N3709.66W00653.95,Team Tosca
100,2019-06-23 22:51:42,770,N3709.66W00653.95,Team Tosca
18,2019-06-23 22:52:42,331,N3709.66W00653.95,Team Tosca
1116,2019-06-23 22:52:42,640,N3709.66W00653.95,Team Tosca
1003,2019-06-23 22:52:42,650,N3709.66W00653.95,Team Tosca
100,2019-06-23 22:52:42,760,N3709.66W00653.95,Team Tosca
100,2019-06-23 22:52:42,770,N3709.66W00653.95,Team Tosca
28,2019-06-23 22:53:42,331,N3709.66W00653.95,Team Tosca
1087,2019-06-23 22:53:42,640,N3709.66W00653.95,Team Tosca
982,2019-06-23 22:53:42,650,N3709.66W00653.95,Team Tosca
96,2019-06-23 22:53:42,760,N3709.66W00653.95,Team Tosca
97,2019-06-23 22:53:42,770,N3709.66W00653.95,Team Tosca
39,2019-06-23 22:54:42,331,N3709.66W00653.95,Team Tosca
1040,2019-06-23 22:54:42,640,N3709.66W00653.95,Team Tosca
948,2019-06-23 22:54:42,650,N3709.66W00653.95,Team Tosca
92,2019-06-23 22:54:42,760,N3709.66W00653.95,Team Tosca
94,2019-06-23 22:54:42,770,N3709.66W00653.95,Team Tosca
50,2019-06-23 22:55:42,331,N3709.66W00653.95,Team Tosca
997,2019-06-23 22:55:42,640,N3709.66W00653.95,Team Tosca
923,2019-06-23 22:55:42,650,N3709.66W00653.95,Team Tosca
89,2019-06-23 22:55:42,760,N3709.66W00653.95,Team Tosca
91,2019-06-23 22:55:42,770,N3709.66W00653.95,Team Tosca
61,2019-06-23 22:56:42,331,N3709.66W00653.95,Team Tosca
963,2019-06-23 22:56:42,640,N3709.66W00653.95,Team Tosca
898,2019-06-23 22:56:42,650,N3709.66W00653.95,Team Tosca
87,2019-06-23 22:56:42,760,N3709.66W00653.95,Team Tosca
89,2019-06-23 22:56:42,770,N3709.66W00653.95,Team Tosca
71,2019-06-23 22:57:42,331,N3709.66W00653.95,Team Tosca
946,2019-06-23 22:57:42,640,N3709.66W00653.95,Team Tosca
886,2019-06-23 22:57:42,650,N3709.66W00653.95,Team Tosca
84,2019-06-23 22:57:42,760,N3709.66W00653.95,Team Tosca
87,2019-06-23 22:57:42,770,N3709.66W00653.95,Team Tosca
0,2019-06-23 22:57:56,450,N3709.66W00653.95,Team Tosca
0,2019-06-23 22:57:56,250,-,Team Tosca
0,2019-06-23 22:58:09,165,N3709.66W00653.95,Team Tosca
0,2019-06-23 22:58:09,400,-,Team Tosca
0,2019-06-23 22:58:32,160,N3709.66W00653.95,Team Tosca
0,2019-06-23 22:58:32,380,-,Team Tosca
0,2019-06-23 22:59:32,190,-,Team Tosca
72,2019-06-23 22:59:32,330,N3709.66W00653.95,Team Tosca
0,2019-06-23 23:05:19,210,-,Team Tosca
0,2019-06-23 23:05:19,370,-,Team Tosca
0,2019-06-23 23:05:22,150,N3709.66W00653.95,Team Tosca
1,2019-06-23 23:07:03,430,-,Team Tosca
2,2019-06-23 23:07:04,430,-,Team Tosca
0,2019-06-23 23:07:10,390,-,Team Tosca
0,2019-06-23 23:07:13,155,N3709.66W00653.95,Team Tosca
0,2019-06-23 23:07:31,220,N3709.66W00653.95,Team Tosca
0,2019-06-23 23:07:31,805,N3709.66W00653.95,Team Tosca
1,2019-06-23 23:07:42,331,N3709.66W00653.95,Team Tosca
1086,2019-06-23 23:07:42,640,N3709.66W00653.95,Team Tosca
958,2019-06-23 23:07:42,650,N3709.66W00653.95,Team Tosca
100,2019-06-23 23:07:42,760,N3709.66W00653.95,Team Tosca
100,2019-06-23 23:07:42,770,N3709.66W00653.95,Team Tosca
11,2019-06-23 23:08:43,331,N3709.66W00653.95,Team Tosca
1110,2019-06-23 23:08:43,640,N3709.66W00653.95,Team Tosca
987,2019-06-23 23:08:43,650,N3709.66W00653.95,Team Tosca
100,2019-06-23 23:08:43,760,N3709.66W00653.95,Team Tosca
100,2019-06-23 23:08:43,770,N3709.66W00653.95,Team Tosca
22,2019-06-23 23:09:43,331,N3709.66W00653.95,Team Tosca
1117,2019-06-23 23:09:43,640,N3709.66W00653.95,Team Tosca
994,2019-06-23 23:09:43,650,N3709.66W00653.95,Team Tosca
100,2019-06-23 23:09:43,760,N3709.66W00653.95,Team Tosca
100,2019-06-23 23:09:43,770,N3709.66W00653.95,Team Tosca
33,2019-06-23 23:10:43,331,N3709.66W00653.95,Team Tosca
1105,2019-06-23 23:10:43,640,N3709.66W00653.95,Team Tosca
993,2019-06-23 23:10:43,650,N3709.66W00653.95,Team Tosca
97,2019-06-23 23:10:43,760,N3709.66W00653.95,Team Tosca
98,2019-06-23 23:10:43,770,N3709.66W00653.95,Team Tosca
43,2019-06-23 23:11:43,331,N3709.66W00653.95,Team Tosca
1053,2019-06-23 23:11:43,640,N3709.66W00653.95,Team Tosca
958,2019-06-23 23:11:43,650,N3709.66W00653.95,Team Tosca
